train_loss,train_acc,val_loss,val_acc
2.5380004418862834,0.11014890695955222,2.3380177205171044,0.12127388535031847
2.312882284860353,0.12683493505121976,2.280407909455338,0.14522292993630573
2.5349207472156836,0.131481677051431,2.3663039575747358,0.14114649681528663
2.358467604662921,0.15788362023444927,2.2531079044186972,0.16356687898089173
2.260776287800557,0.16189671559826804,2.240218745983713,0.14955414012738855
2.2374531642810718,0.15989016791635866,2.227539650792998,0.14777070063694267
2.238294214815707,0.1549266025979512,2.2319343186975495,0.14598726114649682
2.2304708055547766,0.1537649170978984,2.2379596427204165,0.13910828025477706
2.2320921131082483,0.14679480409758158,2.2371556632887057,0.13707006369426752
2.233331809172759,0.1451050797338684,2.236336733267559,0.13503184713375796
