train_loss,train_acc,val_loss,val_acc
0.6882091821045488,0.7839264969901785,0.27536003097711503,0.9156687898089172
0.30425593458317424,0.9078044144049002,0.23631732162500815,0.9256050955414012
0.266601492424269,0.9156193895870736,0.19045344419454174,0.9421656050955414
0.2517323846349845,0.9217446404055338,0.20192417211814526,0.9398726114649681
0.2386233884136419,0.9257577357693526,0.19324308374579105,0.9434394904458598
0.22993119342907056,0.9287147534058506,0.18690776597692846,0.9419108280254777
0.2227468816815196,0.9308269088604921,0.17840414972111254,0.9447133757961783
0.20126221620955984,0.93938113845179,0.1600560393069428,0.9518471337579618
0.19622485410120036,0.9385362762699334,0.16023209193011329,0.9528662420382166
0.18631170941768466,0.9410708628155032,0.15517168695370812,0.9523566878980891
